instance,cell,orientation,endpoint_net,endpoint_layer,endpoint_bbox,top_component_id,witness_path_shape_count,witness_path_via_count,passed,endpoint_component_id,witness_path_shape_ids
lower_wordline_stage_0/inv_a0,PINV,R0,VDD,m1,"{""by"": 10.255, ""layer"": ""m1"", ""lx"": 22.9, ""rx"": 23.5875, ""uy"": 10.32}",via5_513,31,12,True,via5_513,"[""m1_5588"", ""m1_1532"", ""via1_1534"", ""m2_1535"", ""via2_1538"", ""m3_1530"", ""via2_1529"", ""m2_1526"", ""via1_1525"", ""m1_1523"", ""via1_8"", ""m2_10"", ""via2_14"", ""m3_15"", ""via3_16"", ""m4_17"", ""via4_18"", ""m5_19"", ""via5_20"", ""m6_34"", ""via5_31"", ""m5_30"", ""via4_29"", ""m4_28"", ""via3_27"", ""m3_26"", ""via2_25"", ""m2_24"", ""via1_23"", ""m1_33"", ""m1_4""]"
lower_wordline_stage_0/inv_a0,PINV,R0,VSS,m1,"{""by"": 8.435, ""layer"": ""m1"", ""lx"": 22.9, ""rx"": 23.5875, ""uy"": 8.5}",via5_1035,23,8,True,via5_1035,"[""m1_5599"", ""m1_1562"", ""via1_1564"", ""m2_1565"", ""via2_1568"", ""m3_1560"", ""via3_538"", ""m4_539"", ""via4_540"", ""m5_541"", ""via5_542"", ""m6_556"", ""via5_553"", ""m5_552"", ""via4_551"", ""m4_550"", ""via3_549"", ""m3_548"", ""via2_547"", ""m2_546"", ""via1_545"", ""m1_555"", ""m1_5""]"
lower_wordline_stage_0/inv_a1,PINV,R0,VDD,m1,"{""by"": 10.255, ""layer"": ""m1"", ""lx"": 23.6975, ""rx"": 24.385, ""uy"": 10.32}",via5_513,31,12,True,via5_513,"[""m1_5588"", ""m1_1532"", ""via1_1534"", ""m2_1535"", ""via2_1538"", ""m3_1530"", ""via2_1529"", ""m2_1526"", ""via1_1525"", ""m1_1523"", ""via1_8"", ""m2_10"", ""via2_14"", ""m3_15"", ""via3_16"", ""m4_17"", ""via4_18"", ""m5_19"", ""via5_20"", ""m6_34"", ""via5_31"", ""m5_30"", ""via4_29"", ""m4_28"", ""via3_27"", ""m3_26"", ""via2_25"", ""m2_24"", ""via1_23"", ""m1_33"", ""m1_4""]"
lower_wordline_stage_0/inv_a1,PINV,R0,VSS,m1,"{""by"": 8.435, ""layer"": ""m1"", ""lx"": 23.6975, ""rx"": 24.385, ""uy"": 8.5}",via5_1035,23,8,True,via5_1035,"[""m1_5599"", ""m1_1562"", ""via1_1564"", ""m2_1565"", ""via2_1568"", ""m3_1560"", ""via3_538"", ""m4_539"", ""via4_540"", ""m5_541"", ""via5_542"", ""m6_556"", ""via5_553"", ""m5_552"", ""via4_551"", ""m4_550"", ""via3_549"", ""m3_548"", ""via2_547"", ""m2_546"", ""via1_545"", ""m1_555"", ""m1_5""]"
lower_wordline_stage_0/inv_a2,PINV,R0,VDD,m1,"{""by"": 10.255, ""layer"": ""m1"", ""lx"": 24.495, ""rx"": 25.1825, ""uy"": 10.32}",via5_513,31,12,True,via5_513,"[""m1_5588"", ""m1_1532"", ""via1_1534"", ""m2_1535"", ""via2_1538"", ""m3_1530"", ""via2_1529"", ""m2_1526"", ""via1_1525"", ""m1_1523"", ""via1_8"", ""m2_10"", ""via2_14"", ""m3_15"", ""via3_16"", ""m4_17"", ""via4_18"", ""m5_19"", ""via5_20"", ""m6_34"", ""via5_31"", ""m5_30"", ""via4_29"", ""m4_28"", ""via3_27"", ""m3_26"", ""via2_25"", ""m2_24"", ""via1_23"", ""m1_33"", ""m1_4""]"
lower_wordline_stage_0/inv_a2,PINV,R0,VSS,m1,"{""by"": 8.435, ""layer"": ""m1"", ""lx"": 24.495, ""rx"": 25.1825, ""uy"": 8.5}",via5_1035,23,8,True,via5_1035,"[""m1_5599"", ""m1_1562"", ""via1_1564"", ""m2_1565"", ""via2_1568"", ""m3_1560"", ""via3_538"", ""m4_539"", ""via4_540"", ""m5_541"", ""via5_542"", ""m6_556"", ""via5_553"", ""m5_552"", ""via4_551"", ""m4_550"", ""via3_549"", ""m3_548"", ""via2_547"", ""m2_546"", ""via1_545"", ""m1_555"", ""m1_5""]"
lower_wordline_stage_0/and3_pre_0,AND3,R0,VDD,m1,"{""by"": 10.255, ""layer"": ""m1"", ""lx"": 25.2925, ""rx"": 27.3375, ""uy"": 10.32}",via5_513,31,12,True,via5_513,"[""m1_5588"", ""m1_1532"", ""via1_1534"", ""m2_1535"", ""via2_1538"", ""m3_1530"", ""via2_1529"", ""m2_1526"", ""via1_1525"", ""m1_1523"", ""via1_8"", ""m2_10"", ""via2_14"", ""m3_15"", ""via3_16"", ""m4_17"", ""via4_18"", ""m5_19"", ""via5_20"", ""m6_34"", ""via5_31"", ""m5_30"", ""via4_29"", ""m4_28"", ""via3_27"", ""m3_26"", ""via2_25"", ""m2_24"", ""via1_23"", ""m1_33"", ""m1_4""]"
lower_wordline_stage_0/and3_pre_0,AND3,R0,VSS,m1,"{""by"": 8.435, ""layer"": ""m1"", ""lx"": 25.2925, ""rx"": 27.3375, ""uy"": 8.5}",via5_1035,23,8,True,via5_1035,"[""m1_5599"", ""m1_1562"", ""via1_1564"", ""m2_1565"", ""via2_1568"", ""m3_1560"", ""via3_538"", ""m4_539"", ""via4_540"", ""m5_541"", ""via5_542"", ""m6_556"", ""via5_553"", ""m5_552"", ""via4_551"", ""m4_550"", ""via3_549"", ""m3_548"", ""via2_547"", ""m2_546"", ""via1_545"", ""m1_555"", ""m1_5""]"
lower_wordline_stage_0/and2_en_0,AND2,R0,VDD,m1,"{""by"": 10.255, ""layer"": ""m1"", ""lx"": 27.4475, ""rx"": 29.1475, ""uy"": 10.32}",via5_513,31,12,True,via5_513,"[""m1_5588"", ""m1_1532"", ""via1_1534"", ""m2_1535"", ""via2_1538"", ""m3_1530"", ""via2_1529"", ""m2_1526"", ""via1_1525"", ""m1_1523"", ""via1_8"", ""m2_10"", ""via2_14"", ""m3_15"", ""via3_16"", ""m4_17"", ""via4_18"", ""m5_19"", ""via5_20"", ""m6_34"", ""via5_31"", ""m5_30"", ""via4_29"", ""m4_28"", ""via3_27"", ""m3_26"", ""via2_25"", ""m2_24"", ""via1_23"", ""m1_33"", ""m1_4""]"
lower_wordline_stage_0/and2_en_0,AND2,R0,VSS,m1,"{""by"": 8.435, ""layer"": ""m1"", ""lx"": 27.4475, ""rx"": 29.1475, ""uy"": 8.5}",via5_1035,23,8,True,via5_1035,"[""m1_5599"", ""m1_1562"", ""via1_1564"", ""m2_1565"", ""via2_1568"", ""m3_1560"", ""via3_538"", ""m4_539"", ""via4_540"", ""m5_541"", ""via5_542"", ""m6_556"", ""via5_553"", ""m5_552"", ""via4_551"", ""m4_550"", ""via3_549"", ""m3_548"", ""via2_547"", ""m2_546"", ""via1_545"", ""m1_555"", ""m1_5""]"
lower_wordline_stage_0/and3_pre_2,AND3,R0,VDD,m1,"{""by"": 10.255, ""layer"": ""m1"", ""lx"": 29.2575, ""rx"": 31.3025, ""uy"": 10.32}",via5_513,31,12,True,via5_513,"[""m1_5588"", ""m1_1532"", ""via1_1534"", ""m2_1535"", ""via2_1538"", ""m3_1530"", ""via2_1529"", ""m2_1526"", ""via1_1525"", ""m1_1523"", ""via1_8"", ""m2_10"", ""via2_14"", ""m3_15"", ""via3_16"", ""m4_17"", ""via4_18"", ""m5_19"", ""via5_20"", ""m6_34"", ""via5_31"", ""m5_30"", ""via4_29"", ""m4_28"", ""via3_27"", ""m3_26"", ""via2_25"", ""m2_24"", ""via1_23"", ""m1_33"", ""m1_4""]"
lower_wordline_stage_0/and3_pre_2,AND3,R0,VSS,m1,"{""by"": 8.435, ""layer"": ""m1"", ""lx"": 29.2575, ""rx"": 31.3025, ""uy"": 8.5}",via5_1035,23,8,True,via5_1035,"[""m1_5599"", ""m1_1562"", ""via1_1564"", ""m2_1565"", ""via2_1568"", ""m3_1560"", ""via3_538"", ""m4_539"", ""via4_540"", ""m5_541"", ""via5_542"", ""m6_556"", ""via5_553"", ""m5_552"", ""via4_551"", ""m4_550"", ""via3_549"", ""m3_548"", ""via2_547"", ""m2_546"", ""via1_545"", ""m1_555"", ""m1_5""]"
lower_wordline_stage_0/and2_en_2,AND2,R0,VDD,m1,"{""by"": 10.255, ""layer"": ""m1"", ""lx"": 31.4125, ""rx"": 33.1125, ""uy"": 10.32}",via5_513,31,12,True,via5_513,"[""m1_5588"", ""m1_1532"", ""via1_1534"", ""m2_1535"", ""via2_1538"", ""m3_1530"", ""via2_1529"", ""m2_1526"", ""via1_1525"", ""m1_1523"", ""via1_8"", ""m2_10"", ""via2_14"", ""m3_15"", ""via3_16"", ""m4_17"", ""via4_18"", ""m5_19"", ""via5_20"", ""m6_34"", ""via5_31"", ""m5_30"", ""via4_29"", ""m4_28"", ""via3_27"", ""m3_26"", ""via2_25"", ""m2_24"", ""via1_23"", ""m1_33"", ""m1_4""]"
lower_wordline_stage_0/and2_en_2,AND2,R0,VSS,m1,"{""by"": 8.435, ""layer"": ""m1"", ""lx"": 31.4125, ""rx"": 33.1125, ""uy"": 8.5}",via5_1035,23,8,True,via5_1035,"[""m1_5599"", ""m1_1562"", ""via1_1564"", ""m2_1565"", ""via2_1568"", ""m3_1560"", ""via3_538"", ""m4_539"", ""via4_540"", ""m5_541"", ""via5_542"", ""m6_556"", ""via5_553"", ""m5_552"", ""via4_551"", ""m4_550"", ""via3_549"", ""m3_548"", ""via2_547"", ""m2_546"", ""via1_545"", ""m1_555"", ""m1_5""]"
lower_wordline_stage_0/and3_pre_4,AND3,R0,VDD,m1,"{""by"": 10.255, ""layer"": ""m1"", ""lx"": 33.2225, ""rx"": 35.2675, ""uy"": 10.32}",via5_513,31,12,True,via5_513,"[""m1_5588"", ""m1_1532"", ""via1_1534"", ""m2_1535"", ""via2_1538"", ""m3_1530"", ""via2_1529"", ""m2_1526"", ""via1_1525"", ""m1_1523"", ""via1_8"", ""m2_10"", ""via2_14"", ""m3_15"", ""via3_16"", ""m4_17"", ""via4_18"", ""m5_19"", ""via5_20"", ""m6_34"", ""via5_31"", ""m5_30"", ""via4_29"", ""m4_28"", ""via3_27"", ""m3_26"", ""via2_25"", ""m2_24"", ""via1_23"", ""m1_33"", ""m1_4""]"
lower_wordline_stage_0/and3_pre_4,AND3,R0,VSS,m1,"{""by"": 8.435, ""layer"": ""m1"", ""lx"": 33.2225, ""rx"": 35.2675, ""uy"": 8.5}",via5_1035,23,8,True,via5_1035,"[""m1_5599"", ""m1_1562"", ""via1_1564"", ""m2_1565"", ""via2_1568"", ""m3_1560"", ""via3_538"", ""m4_539"", ""via4_540"", ""m5_541"", ""via5_542"", ""m6_556"", ""via5_553"", ""m5_552"", ""via4_551"", ""m4_550"", ""via3_549"", ""m3_548"", ""via2_547"", ""m2_546"", ""via1_545"", ""m1_555"", ""m1_5""]"
lower_wordline_stage_0/and2_en_4,AND2,R0,VDD,m1,"{""by"": 10.255, ""layer"": ""m1"", ""lx"": 35.3775, ""rx"": 37.0775, ""uy"": 10.32}",via5_513,31,12,True,via5_513,"[""m1_5588"", ""m1_1532"", ""via1_1534"", ""m2_1535"", ""via2_1538"", ""m3_1530"", ""via2_1529"", ""m2_1526"", ""via1_1525"", ""m1_1523"", ""via1_8"", ""m2_10"", ""via2_14"", ""m3_15"", ""via3_16"", ""m4_17"", ""via4_18"", ""m5_19"", ""via5_20"", ""m6_34"", ""via5_31"", ""m5_30"", ""via4_29"", ""m4_28"", ""via3_27"", ""m3_26"", ""via2_25"", ""m2_24"", ""via1_23"", ""m1_33"", ""m1_4""]"
lower_wordline_stage_0/and2_en_4,AND2,R0,VSS,m1,"{""by"": 8.435, ""layer"": ""m1"", ""lx"": 35.3775, ""rx"": 37.0775, ""uy"": 8.5}",via5_1035,23,8,True,via5_1035,"[""m1_5599"", ""m1_1562"", ""via1_1564"", ""m2_1565"", ""via2_1568"", ""m3_1560"", ""via3_538"", ""m4_539"", ""via4_540"", ""m5_541"", ""via5_542"", ""m6_556"", ""via5_553"", ""m5_552"", ""via4_551"", ""m4_550"", ""via3_549"", ""m3_548"", ""via2_547"", ""m2_546"", ""via1_545"", ""m1_555"", ""m1_5""]"
lower_wordline_stage_0/and3_pre_6,AND3,R0,VDD,m1,"{""by"": 10.255, ""layer"": ""m1"", ""lx"": 37.1875, ""rx"": 39.2325, ""uy"": 10.32}",via5_513,31,12,True,via5_513,"[""m1_5588"", ""m1_1532"", ""via1_1534"", ""m2_1535"", ""via2_1538"", ""m3_1530"", ""via2_1529"", ""m2_1526"", ""via1_1525"", ""m1_1523"", ""via1_8"", ""m2_10"", ""via2_14"", ""m3_15"", ""via3_16"", ""m4_17"", ""via4_18"", ""m5_19"", ""via5_20"", ""m6_34"", ""via5_31"", ""m5_30"", ""via4_29"", ""m4_28"", ""via3_27"", ""m3_26"", ""via2_25"", ""m2_24"", ""via1_23"", ""m1_33"", ""m1_4""]"
lower_wordline_stage_0/and3_pre_6,AND3,R0,VSS,m1,"{""by"": 8.435, ""layer"": ""m1"", ""lx"": 37.1875, ""rx"": 39.2325, ""uy"": 8.5}",via5_1035,23,8,True,via5_1035,"[""m1_5599"", ""m1_1562"", ""via1_1564"", ""m2_1565"", ""via2_1568"", ""m3_1560"", ""via3_538"", ""m4_539"", ""via4_540"", ""m5_541"", ""via5_542"", ""m6_556"", ""via5_553"", ""m5_552"", ""via4_551"", ""m4_550"", ""via3_549"", ""m3_548"", ""via2_547"", ""m2_546"", ""via1_545"", ""m1_555"", ""m1_5""]"
lower_wordline_stage_0/and2_en_6,AND2,R0,VDD,m1,"{""by"": 10.255, ""layer"": ""m1"", ""lx"": 39.3425, ""rx"": 41.0425, ""uy"": 10.32}",via5_513,31,12,True,via5_513,"[""m1_5588"", ""m1_1532"", ""via1_1534"", ""m2_1535"", ""via2_1538"", ""m3_1530"", ""via2_1529"", ""m2_1526"", ""via1_1525"", ""m1_1523"", ""via1_8"", ""m2_10"", ""via2_14"", ""m3_15"", ""via3_16"", ""m4_17"", ""via4_18"", ""m5_19"", ""via5_20"", ""m6_34"", ""via5_31"", ""m5_30"", ""via4_29"", ""m4_28"", ""via3_27"", ""m3_26"", ""via2_25"", ""m2_24"", ""via1_23"", ""m1_33"", ""m1_4""]"
lower_wordline_stage_0/and2_en_6,AND2,R0,VSS,m1,"{""by"": 8.435, ""layer"": ""m1"", ""lx"": 39.3425, ""rx"": 41.0425, ""uy"": 8.5}",via5_1035,23,8,True,via5_1035,"[""m1_5599"", ""m1_1562"", ""via1_1564"", ""m2_1565"", ""via2_1568"", ""m3_1560"", ""via3_538"", ""m4_539"", ""via4_540"", ""m5_541"", ""via5_542"", ""m6_556"", ""via5_553"", ""m5_552"", ""via4_551"", ""m4_550"", ""via3_549"", ""m3_548"", ""via2_547"", ""m2_546"", ""via1_545"", ""m1_555"", ""m1_5""]"
lower_wordline_stage_0/and3_pre_1,AND3,R0,VDD,m1,"{""by"": 14.2425, ""layer"": ""m1"", ""lx"": 22.9, ""rx"": 24.945, ""uy"": 14.3075}",via5_513,35,14,True,via5_513,"[""m1_5593"", ""m1_5596"", ""via1_5597"", ""m2_5598"", ""via1_5592"", ""m1_1532"", ""via1_1534"", ""m2_1535"", ""via2_1538"", ""m3_1530"", ""via2_1529"", ""m2_1526"", ""via1_1525"", ""m1_1523"", ""via1_8"", ""m2_10"", ""via2_14"", ""m3_15"", ""via3_16"", ""m4_17"", ""via4_18"", ""m5_19"", ""via5_20"", ""m6_34"", ""via5_31"", ""m5_30"", ""via4_29"", ""m4_28"", ""via3_27"", ""m3_26"", ""via2_25"", ""m2_24"", ""via1_23"", ""m1_33"", ""m1_4""]"
lower_wordline_stage_0/and3_pre_1,AND3,R0,VSS,m1,"{""by"": 12.4225, ""layer"": ""m1"", ""lx"": 22.9, ""rx"": 24.945, ""uy"": 12.4875}",via5_1035,27,10,True,via5_1035,"[""m1_5604"", ""m1_5607"", ""via1_5608"", ""m2_5609"", ""via1_5603"", ""m1_1562"", ""via1_1564"", ""m2_1565"", ""via2_1568"", ""m3_1560"", ""via3_538"", ""m4_539"", ""via4_540"", ""m5_541"", ""via5_542"", ""m6_556"", ""via5_553"", ""m5_552"", ""via4_551"", ""m4_550"", ""via3_549"", ""m3_548"", ""via2_547"", ""m2_546"", ""via1_545"", ""m1_555"", ""m1_5""]"
lower_wordline_stage_0/and2_en_1,AND2,R0,VDD,m1,"{""by"": 14.2425, ""layer"": ""m1"", ""lx"": 25.055, ""rx"": 26.755, ""uy"": 14.3075}",via5_513,35,14,True,via5_513,"[""m1_5593"", ""m1_5596"", ""via1_5597"", ""m2_5598"", ""via1_5592"", ""m1_1532"", ""via1_1534"", ""m2_1535"", ""via2_1538"", ""m3_1530"", ""via2_1529"", ""m2_1526"", ""via1_1525"", ""m1_1523"", ""via1_8"", ""m2_10"", ""via2_14"", ""m3_15"", ""via3_16"", ""m4_17"", ""via4_18"", ""m5_19"", ""via5_20"", ""m6_34"", ""via5_31"", ""m5_30"", ""via4_29"", ""m4_28"", ""via3_27"", ""m3_26"", ""via2_25"", ""m2_24"", ""via1_23"", ""m1_33"", ""m1_4""]"
lower_wordline_stage_0/and2_en_1,AND2,R0,VSS,m1,"{""by"": 12.4225, ""layer"": ""m1"", ""lx"": 25.055, ""rx"": 26.755, ""uy"": 12.4875}",via5_1035,27,10,True,via5_1035,"[""m1_5604"", ""m1_5607"", ""via1_5608"", ""m2_5609"", ""via1_5603"", ""m1_1562"", ""via1_1564"", ""m2_1565"", ""via2_1568"", ""m3_1560"", ""via3_538"", ""m4_539"", ""via4_540"", ""m5_541"", ""via5_542"", ""m6_556"", ""via5_553"", ""m5_552"", ""via4_551"", ""m4_550"", ""via3_549"", ""m3_548"", ""via2_547"", ""m2_546"", ""via1_545"", ""m1_555"", ""m1_5""]"
lower_wordline_stage_0/and3_pre_3,AND3,R0,VDD,m1,"{""by"": 14.2425, ""layer"": ""m1"", ""lx"": 26.865, ""rx"": 28.91, ""uy"": 14.3075}",via5_513,35,14,True,via5_513,"[""m1_5593"", ""m1_5596"", ""via1_5597"", ""m2_5598"", ""via1_5592"", ""m1_1532"", ""via1_1534"", ""m2_1535"", ""via2_1538"", ""m3_1530"", ""via2_1529"", ""m2_1526"", ""via1_1525"", ""m1_1523"", ""via1_8"", ""m2_10"", ""via2_14"", ""m3_15"", ""via3_16"", ""m4_17"", ""via4_18"", ""m5_19"", ""via5_20"", ""m6_34"", ""via5_31"", ""m5_30"", ""via4_29"", ""m4_28"", ""via3_27"", ""m3_26"", ""via2_25"", ""m2_24"", ""via1_23"", ""m1_33"", ""m1_4""]"
lower_wordline_stage_0/and3_pre_3,AND3,R0,VSS,m1,"{""by"": 12.4225, ""layer"": ""m1"", ""lx"": 26.865, ""rx"": 28.91, ""uy"": 12.4875}",via5_1035,27,10,True,via5_1035,"[""m1_5604"", ""m1_5607"", ""via1_5608"", ""m2_5609"", ""via1_5603"", ""m1_1562"", ""via1_1564"", ""m2_1565"", ""via2_1568"", ""m3_1560"", ""via3_538"", ""m4_539"", ""via4_540"", ""m5_541"", ""via5_542"", ""m6_556"", ""via5_553"", ""m5_552"", ""via4_551"", ""m4_550"", ""via3_549"", ""m3_548"", ""via2_547"", ""m2_546"", ""via1_545"", ""m1_555"", ""m1_5""]"
lower_wordline_stage_0/and2_en_3,AND2,R0,VDD,m1,"{""by"": 14.2425, ""layer"": ""m1"", ""lx"": 29.02, ""rx"": 30.72, ""uy"": 14.3075}",via5_513,35,14,True,via5_513,"[""m1_5593"", ""m1_5596"", ""via1_5597"", ""m2_5598"", ""via1_5592"", ""m1_1532"", ""via1_1534"", ""m2_1535"", ""via2_1538"", ""m3_1530"", ""via2_1529"", ""m2_1526"", ""via1_1525"", ""m1_1523"", ""via1_8"", ""m2_10"", ""via2_14"", ""m3_15"", ""via3_16"", ""m4_17"", ""via4_18"", ""m5_19"", ""via5_20"", ""m6_34"", ""via5_31"", ""m5_30"", ""via4_29"", ""m4_28"", ""via3_27"", ""m3_26"", ""via2_25"", ""m2_24"", ""via1_23"", ""m1_33"", ""m1_4""]"
lower_wordline_stage_0/and2_en_3,AND2,R0,VSS,m1,"{""by"": 12.4225, ""layer"": ""m1"", ""lx"": 29.02, ""rx"": 30.72, ""uy"": 12.4875}",via5_1035,27,10,True,via5_1035,"[""m1_5604"", ""m1_5607"", ""via1_5608"", ""m2_5609"", ""via1_5603"", ""m1_1562"", ""via1_1564"", ""m2_1565"", ""via2_1568"", ""m3_1560"", ""via3_538"", ""m4_539"", ""via4_540"", ""m5_541"", ""via5_542"", ""m6_556"", ""via5_553"", ""m5_552"", ""via4_551"", ""m4_550"", ""via3_549"", ""m3_548"", ""via2_547"", ""m2_546"", ""via1_545"", ""m1_555"", ""m1_5""]"
lower_wordline_stage_0/and3_pre_5,AND3,R0,VDD,m1,"{""by"": 14.2425, ""layer"": ""m1"", ""lx"": 30.83, ""rx"": 32.875, ""uy"": 14.3075}",via5_513,35,14,True,via5_513,"[""m1_5593"", ""m1_5596"", ""via1_5597"", ""m2_5598"", ""via1_5592"", ""m1_1532"", ""via1_1534"", ""m2_1535"", ""via2_1538"", ""m3_1530"", ""via2_1529"", ""m2_1526"", ""via1_1525"", ""m1_1523"", ""via1_8"", ""m2_10"", ""via2_14"", ""m3_15"", ""via3_16"", ""m4_17"", ""via4_18"", ""m5_19"", ""via5_20"", ""m6_34"", ""via5_31"", ""m5_30"", ""via4_29"", ""m4_28"", ""via3_27"", ""m3_26"", ""via2_25"", ""m2_24"", ""via1_23"", ""m1_33"", ""m1_4""]"
lower_wordline_stage_0/and3_pre_5,AND3,R0,VSS,m1,"{""by"": 12.4225, ""layer"": ""m1"", ""lx"": 30.83, ""rx"": 32.875, ""uy"": 12.4875}",via5_1035,27,10,True,via5_1035,"[""m1_5604"", ""m1_5607"", ""via1_5608"", ""m2_5609"", ""via1_5603"", ""m1_1562"", ""via1_1564"", ""m2_1565"", ""via2_1568"", ""m3_1560"", ""via3_538"", ""m4_539"", ""via4_540"", ""m5_541"", ""via5_542"", ""m6_556"", ""via5_553"", ""m5_552"", ""via4_551"", ""m4_550"", ""via3_549"", ""m3_548"", ""via2_547"", ""m2_546"", ""via1_545"", ""m1_555"", ""m1_5""]"
lower_wordline_stage_0/and2_en_5,AND2,R0,VDD,m1,"{""by"": 14.2425, ""layer"": ""m1"", ""lx"": 32.985, ""rx"": 34.685, ""uy"": 14.3075}",via5_513,35,14,True,via5_513,"[""m1_5593"", ""m1_5596"", ""via1_5597"", ""m2_5598"", ""via1_5592"", ""m1_1532"", ""via1_1534"", ""m2_1535"", ""via2_1538"", ""m3_1530"", ""via2_1529"", ""m2_1526"", ""via1_1525"", ""m1_1523"", ""via1_8"", ""m2_10"", ""via2_14"", ""m3_15"", ""via3_16"", ""m4_17"", ""via4_18"", ""m5_19"", ""via5_20"", ""m6_34"", ""via5_31"", ""m5_30"", ""via4_29"", ""m4_28"", ""via3_27"", ""m3_26"", ""via2_25"", ""m2_24"", ""via1_23"", ""m1_33"", ""m1_4""]"
lower_wordline_stage_0/and2_en_5,AND2,R0,VSS,m1,"{""by"": 12.4225, ""layer"": ""m1"", ""lx"": 32.985, ""rx"": 34.685, ""uy"": 12.4875}",via5_1035,27,10,True,via5_1035,"[""m1_5604"", ""m1_5607"", ""via1_5608"", ""m2_5609"", ""via1_5603"", ""m1_1562"", ""via1_1564"", ""m2_1565"", ""via2_1568"", ""m3_1560"", ""via3_538"", ""m4_539"", ""via4_540"", ""m5_541"", ""via5_542"", ""m6_556"", ""via5_553"", ""m5_552"", ""via4_551"", ""m4_550"", ""via3_549"", ""m3_548"", ""via2_547"", ""m2_546"", ""via1_545"", ""m1_555"", ""m1_5""]"
lower_wordline_stage_0/and3_pre_7,AND3,R0,VDD,m1,"{""by"": 14.2425, ""layer"": ""m1"", ""lx"": 34.795, ""rx"": 36.84, ""uy"": 14.3075}",via5_513,35,14,True,via5_513,"[""m1_5593"", ""m1_5596"", ""via1_5597"", ""m2_5598"", ""via1_5592"", ""m1_1532"", ""via1_1534"", ""m2_1535"", ""via2_1538"", ""m3_1530"", ""via2_1529"", ""m2_1526"", ""via1_1525"", ""m1_1523"", ""via1_8"", ""m2_10"", ""via2_14"", ""m3_15"", ""via3_16"", ""m4_17"", ""via4_18"", ""m5_19"", ""via5_20"", ""m6_34"", ""via5_31"", ""m5_30"", ""via4_29"", ""m4_28"", ""via3_27"", ""m3_26"", ""via2_25"", ""m2_24"", ""via1_23"", ""m1_33"", ""m1_4""]"
lower_wordline_stage_0/and3_pre_7,AND3,R0,VSS,m1,"{""by"": 12.4225, ""layer"": ""m1"", ""lx"": 34.795, ""rx"": 36.84, ""uy"": 12.4875}",via5_1035,27,10,True,via5_1035,"[""m1_5604"", ""m1_5607"", ""via1_5608"", ""m2_5609"", ""via1_5603"", ""m1_1562"", ""via1_1564"", ""m2_1565"", ""via2_1568"", ""m3_1560"", ""via3_538"", ""m4_539"", ""via4_540"", ""m5_541"", ""via5_542"", ""m6_556"", ""via5_553"", ""m5_552"", ""via4_551"", ""m4_550"", ""via3_549"", ""m3_548"", ""via2_547"", ""m2_546"", ""via1_545"", ""m1_555"", ""m1_5""]"
lower_wordline_stage_0/and2_en_7,AND2,R0,VDD,m1,"{""by"": 14.2425, ""layer"": ""m1"", ""lx"": 36.95, ""rx"": 38.65, ""uy"": 14.3075}",via5_513,35,14,True,via5_513,"[""m1_5593"", ""m1_5596"", ""via1_5597"", ""m2_5598"", ""via1_5592"", ""m1_1532"", ""via1_1534"", ""m2_1535"", ""via2_1538"", ""m3_1530"", ""via2_1529"", ""m2_1526"", ""via1_1525"", ""m1_1523"", ""via1_8"", ""m2_10"", ""via2_14"", ""m3_15"", ""via3_16"", ""m4_17"", ""via4_18"", ""m5_19"", ""via5_20"", ""m6_34"", ""via5_31"", ""m5_30"", ""via4_29"", ""m4_28"", ""via3_27"", ""m3_26"", ""via2_25"", ""m2_24"", ""via1_23"", ""m1_33"", ""m1_4""]"
lower_wordline_stage_0/and2_en_7,AND2,R0,VSS,m1,"{""by"": 12.4225, ""layer"": ""m1"", ""lx"": 36.95, ""rx"": 38.65, ""uy"": 12.4875}",via5_1035,27,10,True,via5_1035,"[""m1_5604"", ""m1_5607"", ""via1_5608"", ""m2_5609"", ""via1_5603"", ""m1_1562"", ""via1_1564"", ""m2_1565"", ""via2_1568"", ""m3_1560"", ""via3_538"", ""m4_539"", ""via4_540"", ""m5_541"", ""via5_542"", ""m6_556"", ""via5_553"", ""m5_552"", ""via4_551"", ""m4_550"", ""via3_549"", ""m3_548"", ""via2_547"", ""m2_546"", ""via1_545"", ""m1_555"", ""m1_5""]"
lower_wordline_stage_1/inv_a0,PINV,R0,VDD,m1,"{""by"": 1.855, ""layer"": ""m1"", ""lx"": 22.9, ""rx"": 23.5875, ""uy"": 1.92}",via5_513,31,12,True,via5_513,"[""m1_9594"", ""m1_1541"", ""via1_1543"", ""m2_1544"", ""via2_1538"", ""m3_1530"", ""via2_1529"", ""m2_1526"", ""via1_1525"", ""m1_1523"", ""via1_8"", ""m2_10"", ""via2_14"", ""m3_15"", ""via3_16"", ""m4_17"", ""via4_18"", ""m5_19"", ""via5_20"", ""m6_34"", ""via5_31"", ""m5_30"", ""via4_29"", ""m4_28"", ""via3_27"", ""m3_26"", ""via2_25"", ""m2_24"", ""via1_23"", ""m1_33"", ""m1_4""]"
